"","X6.I.consider.myself.a.tech.savvy..well.informed.about.or.proficient.in.the.use.of.modern.technology..especially.computers.","X7.I.have.an.understanding.of.the.basic.computational.principles.of.artificial.intelligence..AI.","X8.I.am.comfortable.with.the.nomenclature.related.to.artificial.intelligence","X9.I.have.an.understanding.of.the.limitations.of.artificial.intelligence","X10.Deep.Learning..and..Artificial.Intelligence..are.currently.being.broadly.discussed.in.the.radiological.community...Were.you.already.aware.of.these.topics.in.radiology..","X11.Deep.Learning..and..Artificial.Intelligence..are.currently.being.broadly.discussed.in.the.radiological.community...Do.you.personally.have.a.basic.understanding.of.the.technologies.used.in.these.topics..","X13.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Deep.learning.is.a.class.of.machine.learning.algorithms.that.use.multiple.layers.of.neural.networks..","X14.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Deep.learning.methods.learn.directly.from.data..without.the.need.for.manual.feature.extraction..","X15.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Application.of.deep.learning.in.radiology.requires.large.databases.of.labeled.medical.images..","X16.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Deep.learning.systems.are.often.opaque..it.can.be.difficult.to.delineate.the.underlying..thought.process...","X17.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.revolutionize.radiology.","X18.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.revolutionize.medicine.in.general.","X19.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...The.human.radiologist.will.be.replaced.in.the.foreseeable.future.","X20.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...The.human..non.interventional..physician.will.be.replaced.in.the.foreseeable.future.","X21.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...In.the.foreseeable.future..all.physicians.will.be.replaced.","X22.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...These.developments.frighten.me.","X23.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...These.developments.make.radiology.more.exciting.to.me.","X24.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...These.developments.make.medicine.in.general.more.exciting.to.me.","X25.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.never.make.the.human.physician.expendable.","X26.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...The.impact.of.artificial.intelligence.alone.will.reduce.the.number.of.radiologists.that.are.needed..","X27.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.improve.radiology.","X28.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.improve.medicine.in.general.","X29.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...I.am.less.likely.to.consider.a.career.in.radiology..given.the.advancement.of.AI.","X30.Which.of.these.specialties.do.you.think.will.be.impacted.the.earliest.and.most.","X31.All.medical.students.should.receive.teaching.in.artificial.intelligence","X32.Teaching.in.artificial.intelligence.will.be.beneficial.for.my.career","X33.At.the.end.of.my.medical.degree..I.will.be.confident.in.using.basic.healthcare.AI.tools.if.required","X34.At.the.end.of.my.medical.degree..I.will.have.a.better.understanding.of.the.methods.used.to.assess.healthcare.AI.algorithm.performance","X35.Overall..at.the.end.of.my.medical.degree..I.feel.I.will.possess.the.knowledge.needed.to.work.with.AI.in.routine.clinical.practice","X36.Would.you.consider.using.the.following.clinical.workflow..Patients..clinical.images.undergo.artificial.intelligence.analysis..A.specialist.subsequently.reviews.both.the.image.and.the.artificial.intelligence.findings.","X37.What.potential.applications.for.AI.in.radiology.do.you.see...Automated.detection.of.pathologies.in.imaging.exams.","X38.What.potential.applications.for.AI.in.radiology.do.you.see...Automated.diagnosis.in.imaging.exams.","X39.What.potential.applications.for.AI.in.radiology.do.you.see...Automated.indication.of.appropriate.imaging.exams."
"556","9","0","9","9","1","0","0","1","0","1","1","1","1","1","1","9","9","1","1","1","9","9","1","9","9","0","1","1","1","0","1","9","9"
"557","1","9","1","0","0","0","9","9","9","9","1","1","9","1","9","0","9","9","0","0","1","1","9","9","0","0","1","9","1","1","1","1","9"
"558","9","0","0","0","0","0","1","0","1","1","1","1","9","9","0","0","1","1","1","1","1","1","0","9","1","1","1","1","1","1","1","1","1"
"559","1","1","9","1","1","0","9","0","1","9","1","1","0","0","0","1","1","1","0","1","1","1","1","9","1","1","1","1","9","1","1","9","0"
"560","1","0","1","0","1","0","9","9","9","9","1","1","9","9","9","9","1","1","1","1","1","1","1","9","1","1","1","0","0","1","1","1","1"
"561","1","9","1","1","0","0","0","1","9","9","1","1","1","1","9","1","1","1","1","1","1","1","1","9","1","1","9","1","9","0","1","1","1"
"562","0","0","0","0","1","0","1","9","1","9","1","1","0","0","0","0","1","1","9","0","1","1","0","9","1","9","0","0","0","1","1","9","1"
"563","1","0","0","0","1","0","9","9","1","1","1","1","0","0","0","1","0","0","9","1","1","1","1","9","1","1","0","0","0","9","1","1","1"
"564","9","0","0","0","1","0","9","9","1","9","1","1","9","9","0","9","1","1","1","1","1","1","0","9","1","1","0","0","0","1","1","1","1"
"565","0","0","0","0","0","0","9","9","9","9","1","1","0","0","0","1","9","9","1","1","1","1","9","9","1","1","0","0","0","9","1","1","1"
"566","0","0","0","0","0","0","9","9","9","0","1","1","0","0","0","1","0","0","1","1","1","1","9","9","1","1","0","0","0","9","9","9","1"
"567","0","0","0","0","0","0","9","9","9","9","1","1","0","0","0","1","9","9","0","1","1","9","1","9","1","1","0","0","0","9","1","9","9"
"568","0","9","1","0","0","0","9","9","9","9","1","1","1","9","0","0","1","9","9","9","1","1","9","9","1","1","1","9","1","1","9","9","9"
"569","0","0","0","0","0","0","9","9","9","9","1","1","0","0","0","9","0","0","9","9","1","1","1","9","1","1","0","0","0","9","1","1","1"
"570","0","0","0","0","0","0","9","9","9","9","1","1","0","0","0","9","0","0","9","1","1","1","1","9","1","1","0","0","0","9","9","9","9"
"571","9","0","0","0","1","0","9","1","1","9","1","1","0","0","0","1","9","9","0","9","1","1","9","9","1","1","0","0","0","1","1","1","1"
"572","0","0","0","0","0","0","9","9","9","9","1","1","9","9","0","1","1","1","1","1","1","1","0","9","1","1","0","0","0","9","9","9","9"
"573","0","0","0","0","1","0","9","9","1","1","1","1","9","9","9","9","1","1","1","1","1","1","1","9","1","1","0","0","0","9","1","1","1"
"574","0","0","0","0","0","0","9","9","9","9","9","9","9","9","0","9","0","0","9","9","9","9","9","9","9","9","0","0","0","9","9","9","9"
"575","0","0","0","0","0","0","9","9","9","9","1","1","0","0","0","1","9","9","9","1","1","1","1","9","1","1","9","1","9","9","1","1","1"
"576","9","0","0","0","1","0","9","9","9","9","1","1","9","9","0","0","1","1","1","1","1","1","1","9","1","1","9","0","0","9","9","9","9"
"577","0","0","0","0","1","0","9","9","1","9","1","1","0","0","0","0","0","0","1","1","1","1","1","9","1","1","0","0","0","1","1","1","1"
"578","0","0","0","0","0","0","9","9","9","9","1","9","0","0","0","1","0","0","1","0","1","1","9","9","1","1","0","0","0","9","9","9","9"
"579","9","0","0","0","0","0","9","9","9","9","1","1","9","9","9","9","1","1","1","1","1","1","9","9","1","1","1","1","1","1","1","1","1"
"580","0","0","0","0","0","0","9","9","9","9","1","1","9","9","0","9","1","1","9","9","1","1","1","9","1","1","0","0","0","9","1","1","1"
"581","0","0","0","0","0","0","0","9","9","9","1","1","0","0","0","9","9","9","9","9","1","1","9","9","1","1","0","0","0","9","9","9","9"
"582","0","0","0","0","0","0","9","9","9","9","1","1","9","9","0","9","1","1","1","1","1","1","1","9","1","1","1","1","1","1","1","9","9"
"583","1","0","0","0","1","0","9","9","9","9","9","9","0","0","0","1","0","0","9","9","9","9","0","9","1","1","0","0","0","9","9","9","9"
"584","0","0","0","0","1","0","9","9","1","9","1","1","0","0","0","9","1","1","9","9","1","1","9","9","1","1","9","9","9","1","1","1","1"
"585","0","0","0","0","0","0","9","9","9","9","1","1","1","1","0","1","1","1","9","9","1","1","1","9","1","1","0","0","0","9","9","9","9"
"586","0","0","0","0","1","0","9","9","9","9","1","1","9","9","9","9","9","9","9","9","1","1","9","9","1","1","0","0","0","9","9","1","9"
"587","0","0","0","0","0","0","9","9","9","9","1","1","0","0","0","9","9","9","1","1","1","1","0","9","1","1","9","0","9","9","9","9","9"
"588","0","0","0","0","0","0","9","9","9","9","1","1","0","0","0","9","1","1","1","1","1","1","1","9","1","1","0","9","0","1","1","1","1"
"589","0","0","0","0","0","0","9","9","9","9","1","1","0","0","0","0","1","1","1","1","1","1","0","9","1","1","0","0","0","9","1","1","1"
"590","9","0","0","0","1","0","9","9","1","9","1","1","0","0","0","9","0","0","1","1","1","1","9","9","1","1","1","1","1","1","1","1","1"
"591","9","0","0","0","0","0","9","9","9","9","1","1","9","9","9","9","1","1","1","1","1","1","9","9","1","1","1","1","1","1","1","1","1"
"592","9","0","0","0","1","0","9","1","1","9","1","1","0","0","0","0","9","9","0","0","1","1","0","9","1","1","0","0","0","1","1","1","1"
"593","0","0","0","0","1","0","9","9","9","9","1","1","0","0","0","9","9","9","1","1","1","1","9","9","1","1","9","9","9","1","1","1","1"
"594","1","0","0","0","1","0","0","1","1","1","1","1","0","0","0","0","1","1","1","1","1","1","1","9","1","1","9","9","0","1","1","1","1"
"595","0","0","0","0","1","0","9","9","1","1","1","1","0","0","0","0","1","1","1","1","1","1","9","9","1","1","0","0","0","1","0","1","0"
"596","9","0","0","0","1","0","9","9","9","9","1","1","0","0","0","9","1","1","1","9","1","1","9","9","1","1","0","0","0","1","1","1","1"
"597","9","0","0","0","1","0","9","9","9","9","9","1","1","0","0","0","1","1","9","9","9","1","9","9","1","1","1","1","1","0","1","1","1"
"598","1","0","0","0","1","0","9","9","9","9","1","1","0","0","0","0","1","1","1","1","1","1","9","9","0","9","0","0","0","9","1","0","1"
"599","9","0","0","0","0","1","9","9","9","9","1","1","9","0","0","0","9","0","1","1","1","1","1","9","0","9","9","1","9","9","1","1","0"
"600","9","0","0","0","0","0","1","9","1","9","1","1","9","0","0","1","1","1","1","1","1","1","9","9","1","1","1","1","1","1","1","9","9"
"601","0","0","0","0","0","0","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","1","0","0","0","0","9","9","9","9"
"602","9","0","0","0","1","0","1","1","1","1","1","9","9","0","0","0","1","1","0","9","1","0","0","9","1","1","9","0","0","1","1","1","9"
"603","0","0","0","0","0","0","9","9","9","9","1","1","9","0","0","9","9","9","1","1","1","1","9","9","0","0","0","0","0","9","0","0","0"
"604","9","0","0","0","1","0","9","0","1","9","1","1","9","0","0","0","1","1","1","0","9","1","0","9","1","1","9","9","0","1","1","1","1"
"605","9","0","0","0","0","0","9","9","9","9","1","1","0","0","0","0","1","9","1","0","1","1","9","9","1","1","9","9","0","1","9","9","1"
"606","0","0","0","0","0","0","1","9","1","1","9","1","0","0","0","1","1","1","1","9","1","1","9","9","1","1","0","1","1","1","1","1","1"
"607","1","0","0","0","0","0","1","0","1","1","1","1","0","0","0","9","0","0","1","9","0","1","1","9","0","0","0","0","0","1","0","0","1"
"608","1","0","0","0","0","0","0","9","1","1","9","9","0","0","0","0","1","1","1","1","1","1","0","9","0","0","1","9","9","1","1","1","0"
"609","9","0","0","0","0","0","9","9","9","9","1","1","9","9","0","9","1","9","1","1","1","1","9","9","1","1","9","9","1","9","1","0","1"
"610","9","9","0","0","0","0","1","9","1","1","1","1","0","0","0","0","9","9","1","9","1","1","0","9","1","1","9","0","0","1","1","1","1"
"611","1","0","1","9","1","1","1","9","1","0","9","1","1","0","0","0","1","1","1","1","1","1","9","9","1","1","1","1","1","1","1","9","1"
"612","1","9","9","9","1","0","1","1","9","0","1","1","0","0","0","1","1","1","1","0","1","1","9","9","1","1","1","1","1","1","1","1","1"
"613","9","1","1","1","1","1","0","1","1","1","1","1","0","0","0","0","1","1","1","0","1","1","0","9","1","1","1","1","1","1","1","1","1"
"614","1","9","9","9","0","0","9","9","1","1","1","1","0","0","0","9","1","1","1","0","1","1","0","9","1","1","1","1","1","1","9","9","1"
"615","1","0","0","0","0","0","1","0","1","9","1","1","0","0","0","0","1","1","1","0","0","1","0","9","1","1","1","1","1","1","1","9","1"
"616","0","0","0","0","1","0","9","9","9","9","1","1","1","9","0","1","0","9","1","1","1","1","1","9","0","0","0","0","0","1","0","9","1"
"617","9","0","0","0","0","0","9","1","9","1","1","1","9","0","0","1","9","0","1","9","1","0","1","9","0","0","0","0","0","0","1","0","9"
"618","9","9","9","9","1","1","9","0","1","1","1","1","0","0","0","1","1","1","1","1","1","1","0","9","1","1","1","1","1","1","1","0","1"
"619","9","0","0","0","0","0","9","9","9","9","1","1","9","0","0","9","1","1","1","9","9","1","9","9","1","1","1","1","1","9","1","1","1"
"620","0","0","0","0","0","0","9","9","9","9","1","1","9","0","0","9","1","1","1","9","1","1","9","9","9","1","9","9","9","9","1","9","1"
"621","9","0","0","0","0","0","9","9","1","1","1","1","1","9","9","9","1","1","1","1","1","1","9","9","1","1","1","1","1","9","1","1","1"
"622","9","0","0","0","0","1","9","1","1","1","1","1","0","0","0","0","9","9","1","0","1","1","9","9","1","9","0","0","0","9","9","9","9"
"623","0","0","0","0","0","0","9","9","9","9","1","1","9","9","9","1","9","9","1","9","1","1","9","9","9","9","0","0","0","1","1","1","1"
"624","0","0","0","0","0","0","1","9","9","9","1","1","0","0","0","1","1","1","1","1","9","9","1","9","9","9","0","0","0","1","1","1","9"
"625","0","0","0","0","0","0","9","9","9","9","1","1","0","0","0","9","9","9","1","9","1","9","0","9","0","9","0","0","0","1","1","1","1"
"626","9","0","0","0","0","0","1","1","1","1","1","1","1","0","0","1","9","0","1","1","9","9","9","9","1","9","0","0","0","9","0","0","1"
"627","9","0","0","0","0","0","9","9","9","9","1","1","9","9","9","1","1","1","1","0","1","1","9","9","1","1","0","9","9","1","1","1","1"
"628","9","0","0","0","0","0","9","9","9","9","1","1","0","0","0","1","9","9","1","1","9","1","0","9","1","1","1","9","9","0","9","9","9"
"629","0","0","0","0","0","0","9","9","9","9","1","1","1","1","9","1","0","1","1","1","1","1","1","9","1","1","1","1","1","9","1","1","1"
"630","9","9","0","0","0","0","1","0","1","1","1","1","1","9","0","1","0","1","0","1","1","1","1","9","9","0","0","9","0","1","9","1","1"
"631","9","0","0","0","0","0","1","1","1","1","1","1","9","9","9","1","1","1","1","1","1","1","1","9","1","1","1","1","1","1","1","1","1"
"632","0","0","0","0","0","0","9","9","9","9","1","1","1","0","0","1","1","1","1","1","1","1","1","9","9","1","0","0","0","1","1","1","1"
"633","9","0","0","0","0","0","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","1","9","9","9","1","9","9","9"
"634","9","0","0","0","0","0","9","9","9","9","9","9","0","0","0","1","0","0","1","1","9","9","9","9","9","1","1","0","0","1","1","9","9"
"635","1","0","0","0","0","0","9","9","1","9","1","1","9","0","0","1","1","1","1","0","1","9","9","9","1","1","9","1","1","1","1","1","1"
"636","9","1","1","0","0","0","9","9","9","9","1","1","0","0","0","0","1","1","1","9","1","1","0","9","1","1","0","0","0","1","0","0","0"
"637","0","0","0","0","1","0","9","9","1","0","1","1","9","9","9","9","1","1","9","1","1","1","1","9","0","0","9","0","0","1","1","1","1"
"638","0","0","0","0","1","1","9","9","9","9","1","1","0","0","0","1","0","0","1","0","1","1","1","9","1","1","0","0","0","1","1","1","1"
"639","9","0","9","9","1","0","1","9","9","0","1","1","0","0","0","0","1","1","1","9","1","1","0","9","1","1","9","0","9","1","1","1","1"
"640","9","0","0","0","0","0","1","9","9","9","1","1","1","1","1","1","1","1","1","1","1","1","1","9","1","1","1","1","1","0","9","0","0"
"641","0","0","0","0","0","0","9","9","9","9","1","1","1","0","0","0","1","1","1","0","1","1","1","9","9","1","9","9","1","1","1","1","1"
"642","0","0","0","0","0","0","9","9","9","9","1","1","9","0","0","9","9","9","1","1","1","1","9","9","1","1","9","9","9","1","1","1","1"
"643","1","1","9","9","0","0","9","1","1","0","1","1","1","9","0","1","1","1","1","9","1","1","9","9","9","1","1","1","9","9","1","1","1"
"644","9","0","0","9","1","0","9","9","9","9","1","1","0","0","0","1","1","9","9","0","0","9","0","9","0","9","1","9","9","9","1","9","9"
"645","0","9","0","0","1","0","1","0","1","0","1","1","1","0","0","9","1","1","1","1","1","1","9","9","1","9","1","1","1","9","9","1","1"
"646","0","0","0","0","1","0","1","9","1","1","9","1","1","9","9","9","9","9","9","9","1","1","9","9","1","1","1","1","1","1","1","1","1"
"647","1","1","9","9","0","0","1","0","0","1","1","1","0","0","0","0","1","1","1","0","1","1","0","9","1","1","1","1","1","1","1","1","1"
"648","9","9","9","0","1","0","1","1","1","1","1","1","1","0","0","9","1","1","1","1","1","1","9","9","1","1","1","1","1","1","1","0","9"
"649","1","0","0","0","1","0","9","1","9","9","1","1","9","0","0","9","9","9","9","1","1","1","0","9","1","1","0","0","0","1","1","1","0"
"650","1","9","9","9","0","0","9","9","9","9","1","1","1","0","0","0","9","1","1","1","1","1","9","9","1","9","1","9","0","9","1","1","1"
"651","0","0","0","0","0","0","9","9","9","9","1","1","1","0","0","1","9","9","1","1","1","1","1","9","1","1","0","0","0","1","1","9","1"
"652","1","9","9","9","0","0","1","0","1","1","1","1","9","0","0","1","1","1","1","9","1","1","1","9","9","0","9","9","1","1","1","1","1"
"653","0","0","0","0","0","0","9","9","9","9","9","9","0","0","0","0","9","9","1","0","9","1","0","9","0","0","0","0","0","9","9","9","0"
"654","0","0","0","0","0","0","9","9","9","9","1","1","1","0","0","0","1","1","1","1","1","1","9","9","1","1","0","0","0","1","1","1","1"
"655","0","0","9","0","0","0","9","9","9","9","1","1","0","0","1","0","0","1","1","0","1","1","1","9","1","1","1","1","1","1","1","1","1"
"656","9","9","0","0","0","0","9","9","1","1","1","1","9","9","0","0","1","9","1","9","1","9","0","9","1","1","1","1","1","1","1","1","9"
"657","0","0","0","0","0","0","1","9","1","0","1","1","9","0","0","1","1","1","1","9","1","1","0","9","1","1","1","1","1","1","1","1","1"
"658","1","0","1","9","1","1","1","1","1","1","1","1","1","1","1","9","1","1","9","1","9","1","1","9","9","9","0","0","9","0","1","1","1"
"659","9","0","0","0","1","1","9","9","1","9","1","1","1","0","0","1","0","1","1","1","1","1","1","9","1","1","1","1","1","1","1","1","9"
"660","9","9","0","0","0","0","9","9","1","1","1","1","0","0","0","1","1","1","1","0","1","1","1","9","1","1","1","9","9","0","1","9","1"
"661","9","0","0","0","0","0","9","9","9","9","1","1","1","9","0","1","9","1","1","1","1","1","0","9","0","0","0","0","0","9","0","0","9"
"662","9","9","9","9","0","0","9","9","9","9","1","1","1","1","0","9","0","1","1","1","1","1","1","9","1","1","1","1","1","9","1","9","1"
"663","9","0","0","0","0","0","9","0","9","1","1","9","0","0","0","9","1","1","0","1","1","1","9","9","9","0","9","9","0","9","1","1","1"
"664","9","9","0","0","0","0","1","0","0","0","1","1","0","0","0","9","9","9","9","9","9","9","9","9","9","9","1","9","9","1","1","1","1"
"665","9","1","9","9","1","1","9","9","9","9","1","1","0","0","0","9","1","1","9","1","1","1","9","9","1","1","1","1","1","9","1","0","9"
"666","1","9","9","9","1","0","1","1","1","9","1","1","0","0","0","9","1","1","1","1","1","1","0","9","1","1","0","0","0","1","1","1","1"
"667","9","9","0","0","0","0","9","9","1","1","1","1","1","9","0","0","1","1","1","1","1","1","1","9","9","1","1","0","0","9","1","1","1"
"668","0","0","0","0","0","0","9","9","9","9","1","9","9","0","0","9","9","0","1","9","1","1","0","9","9","9","0","0","0","1","9","1","9"
"669","9","9","9","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","9","1","1","1","1","1","1","1","1","1"
"670","0","9","0","0","0","0","9","9","9","9","1","1","0","0","0","0","9","1","1","0","1","1","0","9","9","1","1","1","1","1","1","0","9"
"671","9","0","0","0","0","0","9","9","9","9","1","1","1","1","0","1","1","1","9","1","1","1","9","9","1","1","9","9","1","1","1","9","0"
"672","0","0","0","9","1","1","1","1","1","1","1","1","1","0","0","9","1","1","1","1","1","1","1","9","1","1","1","1","1","0","1","1","1"
"673","9","1","0","0","0","0","9","0","1","9","1","0","0","0","0","0","0","9","1","9","9","0","9","9","1","1","0","0","0","9","1","0","9"
"674","0","0","0","0","1","0","9","9","9","9","1","1","0","0","0","1","1","1","1","9","9","9","0","9","9","9","9","0","0","1","1","1","1"
"675","1","9","9","9","0","0","1","0","1","0","1","1","0","0","0","0","1","1","1","0","1","1","9","9","1","1","1","1","1","0","1","9","0"
"676","9","0","0","0","1","0","9","9","9","9","1","1","0","0","0","9","1","1","1","0","1","1","0","9","1","1","1","1","1","1","1","1","1"
"677","9","0","0","0","1","0","1","0","1","9","1","0","0","0","0","9","1","9","1","0","1","1","9","9","1","1","1","9","9","0","1","0","1"
"678","9","0","0","0","0","0","9","9","9","0","1","1","0","0","0","9","9","1","1","0","1","1","0","9","1","1","1","1","1","1","1","0","1"
"679","1","1","1","1","1","0","9","0","1","1","1","1","1","1","0","0","1","1","1","1","1","1","0","9","1","1","1","1","1","1","1","0","1"
"680","9","0","0","0","0","0","9","1","1","0","9","1","9","0","1","9","0","1","0","9","9","9","9","9","1","1","1","1","1","1","1","0","1"
"681","9","1","1","9","1","0","1","9","1","1","1","1","0","0","0","0","1","1","1","0","1","1","0","9","1","1","9","9","0","1","1","1","1"
"682","0","0","0","9","1","1","9","1","1","1","9","1","0","0","0","1","0","9","1","9","1","9","0","9","9","9","0","0","0","0","9","9","1"
"683","1","9","9","9","0","0","9","9","9","9","1","1","0","0","0","0","1","1","1","0","1","1","9","9","1","1","9","9","9","1","1","1","1"
"684","0","0","0","0","0","0","9","9","9","9","9","1","0","0","0","1","0","9","1","0","9","9","1","9","1","1","1","1","1","1","9","1","1"
"685","1","1","1","1","1","0","1","1","1","1","1","1","1","0","0","9","1","1","1","1","9","1","9","9","1","1","1","1","1","1","1","1","1"
"686","0","0","0","0","0","0","1","9","1","0","1","1","0","0","0","0","1","1","1","9","1","1","0","9","1","1","1","1","1","1","0","1","0"
"687","0","0","9","9","1","0","9","9","1","0","1","1","0","0","0","0","9","1","1","9","1","1","0","9","1","1","9","9","0","1","0","0","9"
"688","1","1","1","1","0","0","9","0","1","1","1","1","0","0","0","0","1","1","1","0","1","1","0","9","1","1","1","0","0","1","1","1","1"
"689","0","0","0","0","0","0","9","9","9","9","1","1","1","0","0","1","1","1","1","1","1","1","1","9","0","0","0","0","0","9","1","1","1"
"690","9","0","0","0","0","0","9","9","9","9","0","0","0","0","0","1","0","0","1","1","0","0","9","9","0","0","0","0","0","0","0","0","0"
"691","1","1","1","9","0","0","9","1","0","0","1","1","9","9","9","1","1","1","0","0","1","1","1","9","1","1","1","1","9","1","0","0","1"
"692","0","9","9","1","1","0","9","9","9","9","1","1","0","0","0","1","1","1","1","1","1","1","1","9","1","1","1","1","1","1","1","1","1"
"693","0","0","0","0","0","0","9","9","9","9","1","1","9","9","0","0","1","1","1","9","0","1","9","9","1","1","0","0","0","1","1","1","1"
"694","9","9","0","0","0","1","9","9","1","9","1","1","9","0","0","1","1","1","1","1","0","1","0","9","1","1","1","0","1","0","1","1","1"
"695","1","0","0","1","1","1","1","1","9","0","1","1","1","1","1","1","1","1","1","1","1","1","1","9","9","1","1","1","9","1","9","9","9"
"696","9","0","0","0","0","0","9","9","9","9","1","1","1","1","0","1","1","1","1","1","1","1","1","9","1","1","9","0","0","1","1","1","1"
"697","0","0","0","0","0","0","9","9","9","9","1","1","9","0","0","0","9","9","1","9","9","9","9","9","9","9","9","0","0","1","1","0","1"
"698","1","0","0","9","0","0","9","9","9","9","1","1","1","9","0","0","1","1","1","9","1","1","9","9","9","0","0","9","0","1","1","1","1"
"699","0","0","0","0","0","0","9","9","9","9","1","1","0","9","0","1","1","1","1","9","1","1","0","9","1","1","1","9","9","1","1","1","1"
"700","9","9","0","0","1","0","9","9","1","9","1","1","9","9","0","9","1","1","1","9","1","1","1","9","9","1","0","0","0","1","1","1","9"
"701","1","9","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","9","9","9","9","9","9","1","1","1","1"
"702","0","9","9","9","1","0","1","0","1","1","1","0","1","9","9","1","0","9","1","1","1","1","1","9","0","9","9","1","9","0","1","1","1"
"703","0","0","0","0","0","0","9","9","9","9","1","1","1","1","1","1","1","1","1","1","1","1","1","9","1","1","1","1","1","1","1","1","1"
"704","0","0","0","9","0","0","1","9","9","1","1","1","9","0","0","9","9","9","1","9","9","9","1","9","9","1","1","9","9","1","9","1","9"
"705","1","0","0","0","0","0","9","9","9","9","1","1","9","9","9","1","1","1","1","9","1","1","0","9","1","1","1","1","1","9","9","1","1"
"706","9","9","9","9","0","0","9","0","1","9","9","1","0","0","0","9","9","9","0","0","0","1","9","9","1","1","1","1","1","9","9","9","9"
"707","9","9","9","9","0","0","9","9","9","9","1","1","0","0","0","9","9","1","0","0","1","1","0","9","1","1","1","1","1","1","1","1","1"
"708","1","9","0","0","0","0","9","9","9","9","1","1","0","0","0","9","1","1","9","1","1","1","0","9","0","0","0","0","0","9","9","9","9"
"709","0","9","0","9","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","1","9","1","0","0","1","1","1","1"
"710","9","9","0","9","1","0","9","9","1","0","1","1","0","0","0","1","1","9","1","1","1","1","1","9","9","9","1","0","0","1","1","1","1"
"711","0","0","0","0","1","0","9","9","9","9","1","1","0","0","0","1","9","9","1","1","1","1","0","9","1","1","0","0","9","1","9","9","1"
"712","0","0","0","0","1","0","9","0","1","9","9","1","0","0","0","9","9","1","1","0","1","1","9","9","1","1","0","0","9","9","0","9","1"
"713","9","0","0","0","0","0","9","9","9","9","0","0","0","0","0","0","0","0","1","0","9","9","9","9","1","1","1","1","1","1","1","9","9"
